var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,rank,df_r,N_hdfe,N_hdfe_extended,df_a,df_a_initial,df_a_redundant,df_a_nested,ic,drop_singletons,num_singletons,N_full,df_m,tss,tss_within,rss,mss,rmse,F,ll,ll_0,r2_within,r2_a,r2_a_within,N_clust,N_clust1,sumweights,report_constant,N_clustervars,_estimates_name,cmd,properties,dofmethod,absvars,extended_absvars,predict,estat_cmd,footnote,marginsnotok,title,title2,cmdline,title3,depvar,indepvars,clustvar,clustvar1,vcetype,vce,y,x,est
"4.inkomst",-3.5011371e-06,3.4442795e-07,-10.165078,2.8399322e-24,-4.1762037e-06,-2.8260706e-06,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"0b.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"1.ar_2020",.00024032668,.000011443213,21.001678,0,.0002178984,.00026275497,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"1b.inkomst#1o.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"2o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"2.inkomst#1.ar_2020",-.000087051863,.000014641721,-5.9454665,2.7568225e-09,-.00011574911,-.000058354613,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"3o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"3.inkomst#1.ar_2020",-.00015674051,.000013280938,-11.801915,3.8176853e-32,-.00018277067,-.00013071035,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"4.inkomst#1.ar_2020",-.00018894045,.000012603086,-14.991602,0,-.00021364205,-.00016423885,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"_cons",7.1066478e-07,8.0911768e-08,8.7832069,1.5890955e-18,5.5208062e-07,8.6924894e-07,35772524,.00016474705,7,,2,2,38,39,1,0,3,1,1,,7,968.97375,968.95569,968.81409,.15963556,.0052041006,138.44743,137343968,137341360,.00014611216,.00016351725,.00014591651,,,,1,1,"hosp_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","hosp_unemp","inkomst","full_population"
"1b.inkomst",0,0,,,0,0,7223715,.0011069152,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7941.4307,8.800231,.033156622,35.422718,14357690,14357638,.000014536817,.0011015222,.000014121521,,,,1,1,"hosp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.inkomst if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst _cons","lopnr","lopnr","Robust","cluster","hosp_inc","inkomst","full_population"
"2.inkomst",-.00023570063,.000035036399,-6.7273073,1.7284426e-11,-.00030437071,-.00016703054,7223715,.0011069152,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7941.4307,8.800231,.033156622,35.422718,14357690,14357638,.000014536817,.0011015222,.000014121521,,,,1,1,"hosp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.inkomst if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst _cons","lopnr","lopnr","Robust","cluster","hosp_inc","inkomst","full_population"
"3.inkomst",-.00030412947,.000034868859,-8.7220945,2.7315830e-18,-.0003724712,-.00023578775,7223715,.0011069152,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7941.4307,8.800231,.033156622,35.422718,14357690,14357638,.000014536817,.0011015222,.000014121521,,,,1,1,"hosp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.inkomst if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst _cons","lopnr","lopnr","Robust","cluster","hosp_inc","inkomst","full_population"
"4.inkomst",-.000044440912,.000038378603,-1.1579607,.24688013,-.0001196616,.000030779778,7223715,.0011069152,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7941.4307,8.800231,.033156622,35.422718,14357690,14357638,.000014536817,.0011015222,.000014121521,,,,1,1,"hosp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.inkomst if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst _cons","lopnr","lopnr","Robust","cluster","hosp_inc","inkomst","full_population"
"_cons",.0012501049,.000026886073,46.496372,0,.0011974091,.0013028006,7223715,.0011069152,3,,2,2,37,38,1,0,4,1,1,,3,7950.231,7941.5459,7941.4307,8.800231,.033156622,35.422718,14357690,14357638,.000014536817,.0011015222,.000014121521,,,,1,1,"hosp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe hosp_inc ib1.inkomst if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","hosp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst _cons","lopnr","lopnr","Robust","cluster","hosp_inc","inkomst","full_population"
"0.utbildning",.00016553837,3.0007332e-06,55.165974,0,.00015965704,.0001714197,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"1b.utbildning",0,0,,,0,0,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"2.utbildning",.00020271342,3.3732108e-06,60.095093,0,.00019610205,.00020932479,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"3.utbildning",.00022995408,3.8362441e-06,59.942505,0,.00022243518,.00023747298,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"0b.ar_2020",0,0,,,0,0,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"1.ar_2020",.0017272442,.000037791913,45.704071,0,.0016531735,.001801315,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"0o.utbildning#0b.ar_2020",0,0,,,0,0,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"0.utbildning#1.ar_2020",-.000038079201,.00011022687,-.34546205,.72974706,-.00025411992,.00017796151,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
"1b.utbildning#0b.ar_2020",0,0,,,0,0,35772528,.001607675,7,,2,2,38,39,1,0,4,1,1,,7,5167.2534,5163.3716,5158.9463,8.3072643,.012008975,739.1134,107430728,107415392,.00085707015,.0016064469,.00085687463,,,,1,1,"cdead_hosp_utbildning","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","cdead_hosp","0bn.utbildning 2bn.utbildning 3bn.utbildning 1bn.ar_2020 0bn.utbildning#1bn.ar_2020 2bn.utbildning#1bn.ar_2020 3bn.utbildning#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","cdead_hosp","utbildning","full_population"
