var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,N_clustervars,report_constant,sumweights,N_clust1,N_clust,r2_a_within,r2_a,r2_within,ll_0,ll,F,rmse,mss,rss,tss_within,tss,df_m,N_full,num_singletons,drop_singletons,ic,df_a_nested,df_a_redundant,df_a_initial,df_a,N_hdfe_extended,N_hdfe,df_r,rank,vce,vcetype,clustvar1,clustvar,indepvars,depvar,title3,cmdline,title2,title,marginsnotok,footnote,estat_cmd,predict,extended_absvars,absvars,dofmethod,properties,cmd,_estimates_name,y,est,x
"0.land#1.ar_2020",.003652907,.0049798363,.73353958,.46322942,-.0061073941,.013413209,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"1b.land#0b.ar_2020",0,0,,,0,0,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"1b.land#1o.ar_2020",0,0,,,0,0,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"2o.land#0b.ar_2020",0,0,,,0,0,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"2.land#1.ar_2020",-.000069597467,.00021773929,-.3196367,.74924374,-.00049635867,.00035716375,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"3o.land#0b.ar_2020",0,0,,,0,0,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"3.land#1.ar_2020",.00020596532,.00020969346,.98222101,.325991,-.00020502637,.00061695703,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"_cons",.027442867,.00003450162,795.40808,0,.027375245,.027510488,35772528,.0015774985,1,1,,,,5.9467828e-07,.0015762704,7.9035925e-07,14078805,14078819,4.406415,.16324502,1506.203,953298.5,953299.25,954804.75,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","antidepressiva","Statistics robust to heteroskedasticity","reghdfe antidepressiva ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","antidepressiva_land","antidepressiva","full_population","land"
"0.land",-.010869583,.0018002299,-6.0378861,1.5615318e-09,-.014397969,-.0073411968,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"1b.land",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"2.land",.00065217714,.000067097986,9.7197723,2.4840861e-22,.00052066747,.00078368682,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"3.land",-.00058700837,.000037063364,-15.837968,0,-.00065965124,-.0005143655,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"0b.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"1.ar_2020",.00036199539,.000053812815,6.7269363,1.7328436e-11,.00025652419,.0004674666,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"0o.land#0b.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"0.land#1.ar_2020",.0035920371,.0024403061,1.4719617,.14103125,-.0011908757,.0083749499,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"1b.land#0b.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"1b.land#1o.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"2o.land#0b.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"2.land#1.ar_2020",.00049534068,.00015212935,3.2560494,.0011297457,.00019717259,.00079350878,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"3o.land#0b.ar_2020",0,0,,,0,0,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"3.land#1.ar_2020",.00015051868,.000087796165,1.7144107,.086453371,-.000021558666,.00032259602,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"_cons",.012708117,.00002234133,568.81653,0,.012664329,.012751905,35772528,.07784985,1,1,,,,.000011407999,.077848718,.000011603678,28870716,28870922,108.09978,.10795859,35198.125,416930.25,416935.09,452128.38,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land 1bn.ar_2020 0bn.land#1bn.ar_2020 2bn.land#1bn.ar_2020 3bn.land#1bn.ar_2020 _cons","dod","Statistics robust to heteroskedasticity","reghdfe dod ib1.land##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","dod_land","dod","full_population","land"
"0.land",-.0012377691,.00016203622,-7.6388426,2.1920938e-14,-.0015553543,-.00092018396,7336150,.011345623,1,1,,,,.000028839402,.011340367,.000029248326,13660739,13660847,100.28541,.037588269,118.94722,10365.027,10365.33,10483.975,3,,1,1,4,0,1,38,37,2,2,,3,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land _cons","covid_dod","Statistics robust to heteroskedasticity","reghdfe covid_dod ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","covid_dod_land","covid_dod","full_population","land"
"1b.land",0,0,,,0,0,7336150,.011345623,1,1,,,,.000028839402,.011340367,.000029248326,13660739,13660847,100.28541,.037588269,118.94722,10365.027,10365.33,10483.975,3,,1,1,4,0,1,38,37,2,2,,3,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land _cons","covid_dod","Statistics robust to heteroskedasticity","reghdfe covid_dod ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","covid_dod_land","covid_dod","full_population","land"
"2.land",.00055236061,.000052079653,10.606073,2.7936150e-26,.00045028634,.00065443484,7336150,.011345623,1,1,,,,.000028839402,.011340367,.000029248326,13660739,13660847,100.28541,.037588269,118.94722,10365.027,10365.33,10483.975,3,,1,1,4,0,1,38,37,2,2,,3,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land _cons","covid_dod","Statistics robust to heteroskedasticity","reghdfe covid_dod ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","covid_dod_land","covid_dod","full_population","land"
"3.land",.00044527644,.000035280798,12.620929,1.6204230e-36,.00037612734,.00051442557,7336150,.011345623,1,1,,,,.000028839402,.011340367,.000029248326,13660739,13660847,100.28541,.037588269,118.94722,10365.027,10365.33,10483.975,3,,1,1,4,0,1,38,37,2,2,,3,"cluster","Robust","lopnr","lopnr","0bn.land 2bn.land 3bn.land _cons","covid_dod","Statistics robust to heteroskedasticity","reghdfe covid_dod ib1.land if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","covid_dod_land","covid_dod","full_population","land"
